"ID_EXECUTION"|"INI_EXECUTION"|"END_EXECUTION"|"STATUS"|"DESCR_ERR"|"EMAIL_SENT"|"EMAIL_DATE"|"ENVIRONMENT"|"OUTPUT"|"ID_BOT"|"HOST_NAME"|"COUNT_EXEC"|"COUNTRY"|"EXTERNAL_ID"|"PROCESS_NAME"|"PROCESS_VERSION"|"FOLDER_NAME"|"CURRENT_USER"|"BOT_SOX"|"SYNCED_ULTRON"
892915|"04/01/2026 07:01:22"|"04/01/2026 07:01:37"|1|[NULL]|"1"|"04/01/2026 07:01:37"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|0|||||||"0"|"1"
892914|"04/01/2026 07:01:13"|"04/01/2026 07:02:47"|1|[NULL]|"1"|"04/01/2026 07:02:47"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|169|||||||"0"|"1"
892912|"04/01/2026 07:00:38"|"04/01/2026 07:01:05"|1|[NULL]|"1"|"04/01/2026 07:01:05"|"3"|[NULL]|153|EC2AMAZ-EEDQ776|12|||||||"0"|"1"
892911|"04/01/2026 07:00:33"|"04/01/2026 07:01:03"|1|[NULL]|"1"|"04/01/2026 07:01:03"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|4|||||||"0"|"1"
892909|"04/01/2026 07:00:24"|"04/01/2026 07:13:40"|1|[NULL]|"1"|"04/01/2026 07:13:40"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|2|BR|"826e1ca2-0ab3-4928-bbf2-0801474b2021"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892906|"04/01/2026 06:31:13"|"04/01/2026 06:31:32"|1|[NULL]|"1"|"04/01/2026 06:31:32"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|2|||||||"0"|"1"
892905|"04/01/2026 06:31:02"|"04/01/2026 06:32:33"|1|[NULL]|"1"|"04/01/2026 06:32:33"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|166|||||||"0"|"1"
892903|"04/01/2026 06:30:42"|"04/01/2026 06:31:11"|1|[NULL]|"1"|"04/01/2026 06:31:11"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|4|||||||"0"|"1"
892902|"04/01/2026 06:30:32"|"04/01/2026 06:30:58"|1|[NULL]|"1"|"04/01/2026 06:30:58"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|7|||||||"0"|"1"
892901|"04/01/2026 06:30:22"|"04/01/2026 06:42:53"|1|[NULL]|"1"|"04/01/2026 06:42:53"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|1|BR|"20e172c1-a123-431a-83c9-5f01d066127b"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892900|"04/01/2026 06:03:00"|"04/01/2026 06:13:13"|1|[NULL]|"1"|"04/01/2026 06:13:13"|"3"|[NULL]|119|EC2AMAZ-GC6B6R8|4|BR|f23169b2-b3a4-4134-a7a1-267e14140a87|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892899|"04/01/2026 06:02:33"|"04/01/2026 06:05:36"|1|[NULL]|"1"|"04/01/2026 06:05:36"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|3|BR|"9a1f40f9-0207-40f6-996f-313d9dba00c9"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892893|"04/01/2026 06:01:13"|"04/01/2026 06:02:45"|1|[NULL]|"1"|"04/01/2026 06:02:45"|"3"|[NULL]|183|EC2AMAZ-Q4IMKHB|166|||||||"0"|"1"
892892|"04/01/2026 06:01:08"|"04/01/2026 06:01:30"|1|[NULL]|"1"|"04/01/2026 06:01:30"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|2|||||||"0"|"1"
892891|"04/01/2026 06:00:53"|"04/01/2026 06:02:02"|1|[NULL]|"1"|"04/01/2026 06:02:02"|"3"|[NULL]|205|EC2AMAZ-NLK1TA2|0|||||||"0"|"1"
892889|"04/01/2026 06:00:46"|"04/01/2026 06:14:01"|1|[NULL]|"1"|"04/01/2026 06:14:01"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|3|BR|"5280ca18-797c-42d0-bc47-7fc8e9f035c8"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892888|"04/01/2026 06:00:38"|"04/01/2026 06:01:00"|1|[NULL]|"1"|"04/01/2026 06:01:00"|"3"|[NULL]|153|EC2AMAZ-EEDQ776|6|||||||"0"|"1"
892886|"04/01/2026 06:00:20"|"04/01/2026 06:00:50"|1|[NULL]|"1"|"04/01/2026 06:00:50"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|3|||||||"0"|"1"
892883|"04/01/2026 05:31:01"|"04/01/2026 05:32:35"|1|[NULL]|"1"|"04/01/2026 05:32:35"|"3"|[NULL]|183|EC2AMAZ-ERHGKPJ|165|||||||"0"|"1"
892882|"04/01/2026 05:30:45"|"04/01/2026 05:46:26"|1|[NULL]|"1"|"04/01/2026 05:46:26"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|7|BR|"703d2fc6-b5b6-407c-a76a-86fec883bd08"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892880|"04/01/2026 05:30:38"|"04/01/2026 05:31:04"|1|[NULL]|"1"|"04/01/2026 05:31:04"|"3"|[NULL]|153|EC2AMAZ-GC6B6R8|9|||||||"0"|"1"
892879|"04/01/2026 05:30:38"|"04/01/2026 05:31:07"|1|[NULL]|"1"|"04/01/2026 05:31:07"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|4|||||||"0"|"1"
892877|"04/01/2026 05:01:46"|"04/01/2026 05:04:08"|1|[NULL]|"1"|"04/01/2026 05:04:08"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|3|BR|"239c83e1-156c-4cb9-b9d7-f5f0421960c4"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892873|"04/01/2026 05:01:02"|"04/01/2026 05:02:38"|1|[NULL]|"1"|"04/01/2026 05:02:38"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|165|||||||"0"|"1"
892871|"04/01/2026 05:00:43"|"04/01/2026 05:17:14"|1|[NULL]|"1"|"04/01/2026 05:17:14"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|7|BR|d8f38347-0e2f-4840-a6cd-4c241b018a23|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892870|"04/01/2026 05:00:42"|"04/01/2026 05:01:14"|1|[NULL]|"1"|"04/01/2026 05:01:14"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|5|||||||"0"|"1"
892868|"04/01/2026 05:00:17"|"04/01/2026 05:00:42"|1|[NULL]|"1"|"04/01/2026 05:00:42"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|3|||||||"0"|"1"
892865|"04/01/2026 04:31:05"|"04/01/2026 04:32:41"|1|[NULL]|"1"|"04/01/2026 04:32:41"|"3"|[NULL]|183|EC2AMAZ-EEDQ776|164|||||||"0"|"1"
892863|"04/01/2026 04:30:44"|"04/01/2026 04:46:35"|1|[NULL]|"1"|"04/01/2026 04:46:35"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|7|BR|c61a47c9-f113-4bdf-9af9-f6e55838f9d8|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892862|"04/01/2026 04:30:33"|"04/01/2026 04:31:02"|1|[NULL]|"1"|"04/01/2026 04:31:02"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|4|||||||"0"|"1"
892861|"04/01/2026 04:30:32"|"04/01/2026 04:30:58"|1|[NULL]|"1"|"04/01/2026 04:30:58"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|7|||||||"0"|"1"
892860|"04/01/2026 04:02:25"|"04/01/2026 04:12:34"|1|[NULL]|"1"|"04/01/2026 04:12:34"|"3"|[NULL]|119|EC2AMAZ-NLK1TA2|3|BR|"63c88ead-df97-4b5a-a815-4b18e02d1c61"|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892858|"04/01/2026 04:01:55"|"04/01/2026 04:04:53"|1|[NULL]|"1"|"04/01/2026 04:04:53"|"3"|[NULL]|210|EC2AMAZ-Q4IMKHB|6|BR|"488fbdd7-56e3-4ded-a77b-5c0c3b3d6ba6"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892854|"04/01/2026 04:01:21"|"04/01/2026 04:02:53"|1|[NULL]|"1"|"04/01/2026 04:02:53"|"3"|[NULL]|183|EC2AMAZ-GC6B6R8|164|||||||"0"|"1"
892853|"04/01/2026 04:01:07"|"04/01/2026 04:01:26"|1|[NULL]|"1"|"04/01/2026 04:01:26"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|2|||||||"0"|"1"
892851|"04/01/2026 04:00:44"|"04/01/2026 04:18:24"|1|[NULL]|"1"|"04/01/2026 04:18:24"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|10|BR|bfeb1353-0d3c-450c-90eb-d1e990a9edc0|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892850|"04/01/2026 04:00:35"|"04/01/2026 04:01:05"|1|[NULL]|"1"|"04/01/2026 04:01:05"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|5|||||||"0"|"1"
892847|"04/01/2026 04:00:18"|"04/01/2026 04:00:50"|1|[NULL]|"1"|"04/01/2026 04:00:50"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|13|||||||"0"|"1"
892846|"04/01/2026 03:31:14"|"04/01/2026 03:31:32"|1|[NULL]|"1"|"04/01/2026 03:31:32"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|2|||||||"0"|"1"
892844|"04/01/2026 03:31:06"|"04/01/2026 03:32:41"|1|[NULL]|"1"|"04/01/2026 03:32:41"|"3"|[NULL]|183|EC2AMAZ-EEDQ776|164|||||||"0"|"1"
892842|"04/01/2026 03:30:38"|"04/01/2026 03:31:08"|1|[NULL]|"1"|"04/01/2026 03:31:08"|"3"|[NULL]|153|EC2AMAZ-GC6B6R8|16|||||||"0"|"1"
892841|"04/01/2026 03:30:37"|"04/01/2026 03:47:09"|1|[NULL]|"1"|"04/01/2026 03:47:09"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|9|BR|"32448bff-9bbb-4f40-a41a-eed96846be29"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892840|"04/01/2026 03:30:19"|"04/01/2026 03:30:50"|1|[NULL]|"1"|"04/01/2026 03:30:50"|"3"|[NULL]|182|EC2AMAZ-QDRLESV|4|||||||"0"|"1"
892839|"04/01/2026 03:02:23"|"04/01/2026 03:04:07"|1|[NULL]|"1"|"04/01/2026 03:04:07"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|2|BR|"84b5fcd9-1230-4974-82ec-2a7c32b00162"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892834|"04/01/2026 03:01:26"|"04/01/2026 03:01:45"|1|[NULL]|"1"|"04/01/2026 03:01:45"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|2|||||||"0"|"1"
892832|"04/01/2026 03:01:09"|"04/01/2026 03:02:42"|1|[NULL]|"1"|"04/01/2026 03:02:42"|"3"|[NULL]|183|EC2AMAZ-Q4IMKHB|164|||||||"0"|"1"
892831|"04/01/2026 03:00:40"|"04/01/2026 03:01:12"|1|[NULL]|"1"|"04/01/2026 03:01:12"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|4|||||||"0"|"1"
892830|"04/01/2026 03:00:32"|"04/01/2026 03:01:05"|1|[NULL]|"1"|"04/01/2026 03:01:05"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|15|||||||"0"|"1"
892828|"04/01/2026 03:00:23"|"04/01/2026 03:16:26"|1|[NULL]|"1"|"04/01/2026 03:16:26"|"3"|[NULL]|210|EC2AMAZ-QDRLESV|6|BR|a7f0b44a-d34b-4418-bb56-490e0c7231e5|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892825|"04/01/2026 02:31:11"|"04/01/2026 02:31:33"|1|[NULL]|"1"|"04/01/2026 02:31:33"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|2|||||||"0"|"1"
892824|"04/01/2026 02:31:02"|"04/01/2026 02:32:35"|1|[NULL]|"1"|"04/01/2026 02:32:35"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|164|||||||"0"|"1"
892822|"04/01/2026 02:30:40"|"04/01/2026 02:31:11"|1|[NULL]|"1"|"04/01/2026 02:31:11"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|5|||||||"0"|"1"
892821|"04/01/2026 02:30:36"|"04/01/2026 02:48:32"|1|[NULL]|"1"|"04/01/2026 02:48:32"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|13|BR|"151bac63-b4e3-4cef-97d4-5bba18a5879e"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892820|"04/01/2026 02:30:18"|"04/01/2026 02:30:56"|1|[NULL]|"1"|"04/01/2026 02:30:56"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|19|||||||"0"|"1"
892819|"04/01/2026 02:02:47"|"04/01/2026 02:12:47"|1|[NULL]|"1"|"04/01/2026 02:12:47"|"3"|[NULL]|119|EC2AMAZ-QDRLESV|4|BR|"7dae361f-7c9d-4284-a368-06735744f195"|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\automacao.moperacoes|"0"|"1"
892818|"04/01/2026 02:02:43"|"04/01/2026 02:05:46"|1|[NULL]|"1"|"04/01/2026 02:05:46"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|5|BR|f12f15d4-2f03-4d5d-8212-5ce363e90fa7|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892813|"04/01/2026 02:01:32"|"04/01/2026 02:03:05"|1|[NULL]|"1"|"04/01/2026 02:03:05"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|164|||||||"0"|"1"
892812|"04/01/2026 02:01:30"|"04/01/2026 02:01:48"|1|[NULL]|"1"|"04/01/2026 02:01:48"|"3"|[NULL]|182|EC2AMAZ-Q4IMKHB|2|||||||"0"|"1"
892810|"04/01/2026 02:01:11"|"04/01/2026 02:18:26"|1|[NULL]|"1"|"04/01/2026 02:18:26"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|9|BR|"9f62ddbe-00ca-4209-8920-574a20cde2aa"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892809|"04/01/2026 02:00:38"|"04/01/2026 02:01:09"|1|[NULL]|"1"|"04/01/2026 02:01:09"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|4|||||||"0"|"1"
892808|"04/01/2026 02:00:32"|"04/01/2026 02:01:02"|1|[NULL]|"1"|"04/01/2026 02:01:02"|"3"|[NULL]|153|EC2AMAZ-NLK1TA2|13|||||||"0"|"1"
892805|"04/01/2026 02:00:19"|"04/01/2026 02:00:48"|1|[NULL]|"1"|"04/01/2026 02:00:48"|"3"|[NULL]|235|EC2AMAZ-QDRLESV|0|BR||||||"0"|"1"
892803|"04/01/2026 01:31:07"|"04/01/2026 01:32:40"|1|[NULL]|"1"|"04/01/2026 01:32:40"|"3"|[NULL]|183|EC2AMAZ-EEDQ776|163|||||||"0"|"1"
892801|"04/01/2026 01:30:40"|"04/01/2026 01:31:13"|1|[NULL]|"1"|"04/01/2026 01:31:13"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|4|||||||"0"|"1"
892800|"04/01/2026 01:30:37"|"04/01/2026 01:53:18"|1|[NULL]|"1"|"04/01/2026 01:53:18"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|28|BR|ee0e7f34-4be8-410e-ad38-a9fec1827d46|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892799|"04/01/2026 01:30:31"|"04/01/2026 01:31:08"|1|[NULL]|"1"|"04/01/2026 01:31:08"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|20|||||||"0"|"1"
892797|"04/01/2026 01:06:48"|"04/01/2026 01:07:10"|1|[NULL]|"1"|"04/01/2026 01:07:10"|"3"|[NULL]|179|EC2AMAZ-NLK1TA2|0|||||||"0"|"1"
892796|"04/01/2026 01:06:07"|"04/01/2026 02:51:12"|1|[NULL]|"1"|"04/01/2026 02:51:12"|"3"|[NULL]|185|EC2AMAZ-9TPRIDL|15|BR|"13f66c47-b7cf-4b77-a67d-004a363ed14e"|"185.CX.Declaracao.Investments"|"1.0.36"|CoE Ops - BR/Nubank/Ops PF||"0"|"1"
892795|"04/01/2026 01:03:15"|"04/01/2026 01:03:42"|1|[NULL]|"1"|"04/01/2026 01:03:42"|"3"|[NULL]|226|EC2AMAZ-GC6B6R8|0|BR||||||"0"|"1"
892794|"04/01/2026 01:02:37"|"04/01/2026 01:05:21"|1|[NULL]|"1"|"04/01/2026 01:05:21"|"3"|[NULL]|210|EC2AMAZ-EEDQ776|4|BR|"8bc64611-54e1-4787-90d5-4c37dba9469b"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892790|"04/01/2026 01:01:41"|"04/01/2026 01:02:02"|1|[NULL]|"1"|"04/01/2026 01:02:02"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|2|||||||"0"|"1"
892788|"04/01/2026 01:01:12"|"04/01/2026 01:02:42"|1|[NULL]|"1"|"04/01/2026 01:02:42"|"3"|[NULL]|183|EC2AMAZ-NLK1TA2|163|||||||"0"|"1"
892786|"04/01/2026 01:00:41"|"04/01/2026 01:01:11"|1|[NULL]|"1"|"04/01/2026 01:01:11"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|3|||||||"0"|"1"
892785|"04/01/2026 01:00:40"|"04/01/2026 01:01:15"|1|[NULL]|"1"|"04/01/2026 01:01:15"|"3"|[NULL]|173|EC2AMAZ-GC6B6R8|0|BR|"4e9a07f9-f7d0-4a06-a752-ce1bf86834f7"|"173.CX.Declaracao.Collections"|"1.0.18"|CoE Ops - BR/Nubank/Ops PF||"0"|"1"
892784|"04/01/2026 01:00:38"|"04/01/2026 01:22:04"|1|[NULL]|"1"|"04/01/2026 01:22:04"|"3"|[NULL]|210|EC2AMAZ-Q4IMKHB|23|BR|c99a92d1-f8f2-4011-b92c-9470f56e5392|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892783|"04/01/2026 01:00:32"|"04/01/2026 01:01:12"|1|[NULL]|"1"|"04/01/2026 01:01:12"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|21|||||||"0"|"1"
892780|"04/01/2026 00:46:03"|"04/01/2026 00:46:56"|1|[NULL]|"1"|"04/01/2026 00:46:56"|"3"|[NULL]|156|EC2AMAZ-ERHGKPJ|0|BR|"34e35824-779c-4168-b102-2348f2831554"|"156.ROP.Executa.STA.Nubank"|"1.0.12"|CoE Ops - BR/Nubank/Jud Orders|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892778|"04/01/2026 00:31:13"|"04/01/2026 00:31:35"|1|[NULL]|"1"|"04/01/2026 00:31:35"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|2|||||||"0"|"1"
892777|"04/01/2026 00:31:06"|"04/01/2026 00:32:37"|1|[NULL]|"1"|"04/01/2026 00:32:37"|"3"|[NULL]|183|EC2AMAZ-EEDQ776|162|||||||"0"|"1"
892776|"04/01/2026 00:30:44"|"04/01/2026 00:50:39"|1|[NULL]|"1"|"04/01/2026 00:50:39"|"3"|[NULL]|210|EC2AMAZ-9TPRIDL|22|BR|"9ef1b471-d9b5-4d03-8128-c8ac2647b579"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892774|"04/01/2026 00:30:33"|"04/01/2026 00:31:01"|1|[NULL]|"1"|"04/01/2026 00:31:01"|"3"|[NULL]|182|EC2AMAZ-NLK1TA2|3|||||||"0"|"1"
892773|"04/01/2026 00:30:31"|"04/01/2026 00:31:12"|1|[NULL]|"1"|"04/01/2026 00:31:12"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|27|||||||"0"|"1"
892772|"04/01/2026 00:10:52"|"04/01/2026 00:11:13"|1|[NULL]|"1"|"04/01/2026 00:11:13"|"3"|[NULL]|235|EC2AMAZ-ERHGKPJ|0|BR||||||"0"|"1"
892771|"04/01/2026 00:06:04"|"04/01/2026 00:06:34"|1|[NULL]|"0"||"3"|[NULL]|208|EC2AMAZ-EEDQ776|0|BR|"0df7a37d-cc1f-4c22-a8e3-4f38d58d550e"|"208.CX.Extrato.Rendimentos"|"1.0.21"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\AUTOMACAO.MOPERACOES|"0"|"1"
892770|"04/01/2026 00:05:51"|"04/01/2026 00:06:22"|2|Error ocurred: Can not assign jServiceResult(savings_account)(id).ToString to sAccountID.Error Source: Throw|"0"||"3"|[NULL]|196|EC2AMAZ-NLK1TA2|0|BR|"00e716dd-b83b-4148-8b00-e80b4138df0a"|"196.CX.Extrato.RDB"|"1.0.39"|CoE Ops - BR/Nubank/Ops PF||"0"|"1"
892769|"04/01/2026 00:03:27"|"04/01/2026 00:06:21"|1|[NULL]|"1"|"04/01/2026 00:06:21"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|6|BR|f257a3ac-f4d1-471d-8050-6e9d59931bfd|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892766|"04/01/2026 00:02:10"|"04/01/2026 00:02:29"|1|[NULL]|"1"|"04/01/2026 00:02:29"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|2|||||||"0"|"1"
892763|"04/01/2026 00:01:51"|"04/01/2026 00:03:25"|1|[NULL]|"1"|"04/01/2026 00:03:25"|"3"|[NULL]|183|EC2AMAZ-EEDQ776|162|||||||"0"|"1"
892761|"04/01/2026 00:00:55"|"04/01/2026 00:01:18"|1|[NULL]|"1"|"04/01/2026 00:01:18"|"3"|[NULL]|61|AWS-RPAP-005|0|BR|"259e9baf-e6f0-42ac-9f3e-78872ba52db6"|"061.ROP.Insumos.Quebra.Sigilo.v2"|"1.0.13"|CoE Ops - BR/Nuinvest/Jud Orders|DOMAIN_TITULO\automacao.moperacoes|"0"|"1"
892760|"04/01/2026 00:00:42"|"04/01/2026 00:29:35"|1|[NULL]|"1"|"04/01/2026 00:29:35"|"3"|[NULL]|210|EC2AMAZ-GC6B6R8|39|BR|b5588ac7-9b16-4b97-a96c-91474fe90516|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892759|"04/01/2026 00:00:39"|"04/01/2026 00:01:17"|1|[NULL]|"1"|"04/01/2026 00:01:17"|"3"|[NULL]|153|EC2AMAZ-EEDQ776|22|||||||"0"|"1"
892757|"04/01/2026 00:00:34"|"04/01/2026 00:10:37"|1|[NULL]|"1"|"04/01/2026 00:10:37"|"3"|[NULL]|119|EC2AMAZ-QDRLESV|7|BR|be4d03a3-5d41-4c64-93f4-de9e266400c1|"119.CXC.Blank.Emails.Zendesk"|"1.0.34"|CoE Ops - BR/Nubank/Ops PF|ssmwindows\automacao.moperacoes|"0"|"1"
892756|"04/01/2026 00:00:33"|"04/01/2026 00:01:05"|1|[NULL]|"1"|"04/01/2026 00:01:05"|"3"|[NULL]|182|EC2AMAZ-ERHGKPJ|3|||||||"0"|"1"
892753|"03/01/2026 23:31:14"|"03/01/2026 23:31:35"|1|[NULL]|"1"|"03/01/2026 23:31:35"|"3"|[NULL]|182|EC2AMAZ-9TPRIDL|2|||||||"0"|"1"
892751|"03/01/2026 23:31:08"|"03/01/2026 23:32:43"|1|[NULL]|"1"|"03/01/2026 23:32:43"|"3"|[NULL]|183|EC2AMAZ-GC6B6R8|162|||||||"0"|"1"
892749|"03/01/2026 23:30:38"|"03/01/2026 23:31:09"|1|[NULL]|"1"|"03/01/2026 23:31:09"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|3|||||||"0"|"1"
892748|"03/01/2026 23:30:36"|"03/01/2026 23:47:22"|1|[NULL]|"1"|"03/01/2026 23:47:22"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|12|BR|ac9b2acc-8791-49b2-994a-e8956e6a860b|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892747|"03/01/2026 23:30:32"|"03/01/2026 23:31:17"|1|[NULL]|"1"|"03/01/2026 23:31:17"|"3"|[NULL]|153|EC2AMAZ-ERHGKPJ|32|||||||"0"|"1"
892745|"03/01/2026 23:02:12"|"03/01/2026 23:07:32"|1|[NULL]|"1"|"03/01/2026 23:07:32"|"3"|[NULL]|210|EC2AMAZ-ERHGKPJ|14|BR|"72e275b7-5ff0-4835-af87-9cc09d9c0e01"|"210.OMB.Tickets.Classification.Shuffle"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892742|"03/01/2026 23:01:21"|"03/01/2026 23:01:40"|1|[NULL]|"1"|"03/01/2026 23:01:40"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|2|||||||"0"|"1"
892740|"03/01/2026 23:01:10"|"03/01/2026 23:02:48"|1|[NULL]|"1"|"03/01/2026 23:02:48"|"3"|[NULL]|183|EC2AMAZ-9TPRIDL|162|||||||"0"|"1"
892738|"03/01/2026 23:00:40"|"03/01/2026 23:01:09"|1|[NULL]|"1"|"03/01/2026 23:01:09"|"3"|[NULL]|182|EC2AMAZ-EEDQ776|3|||||||"0"|"1"
892737|"03/01/2026 23:00:36"|"03/01/2026 23:27:07"|1|[NULL]|"1"|"03/01/2026 23:27:07"|"3"|[NULL]|210|EC2AMAZ-NLK1TA2|40|BR|"35d8aefe-9214-4a22-93d6-47ea3e3e17f1"|"210.OMB.Tickets.Classification"|"1.0.61"|CoE Ops - BR/Nubank/CompSol||"0"|"1"
892736|"03/01/2026 23:00:28"|"04/01/2026 08:40:35"|1|[NULL]|"1"|"04/01/2026 08:40:35"|"3"|[NULL]|130|AWS-RPAP-004|1638|BR|e1bf8186-6563-45ad-abf1-538d9a243a34|"130.CX.Relatorios.Notas"|"1.0.56"|CoE Ops - BR/Nuinvest/Ops PF||"0"|"1"
892733|"03/01/2026 23:00:18"|"03/01/2026 23:01:11"|1|[NULL]|"1"|"03/01/2026 23:01:11"|"3"|[NULL]|153|EC2AMAZ-QDRLESV|41|||||||"0"|"1"
892731|"03/01/2026 22:31:51"|"03/01/2026 22:32:13"|1|[NULL]|"1"|"03/01/2026 22:32:13"|"3"|[NULL]|182|EC2AMAZ-GC6B6R8|2|||||||"0"|"1"
